Date,open,high,low,close,adj close,volume,sma_200,sma_200_above
2023-02-06,14939.400390625,14954.2998046875,14870.5498046875,14934.150390625,14934.150390625,21782900,14811.749731445312,True
2023-02-07,14950.150390625,14970.7998046875,14845.9501953125,14902.2001953125,14902.2001953125,16800000,14812.009233398438,True
2023-02-08,14927.5498046875,15046.7001953125,14924.0498046875,15028.2998046875,15028.2998046875,17301500,14811.880981445312,True
2023-02-09,15036.849609375,15054.75,14956.900390625,15030.099609375,15030.099609375,15692900,14812.557231445313,True
2023-02-10,14992.650390625,15031.099609375,14969.5498046875,15015.849609375,15015.849609375,15674600,14814.271479492187,True
2023-02-13,15011.349609375,15022.5498046875,14875.849609375,14900.5,14900.5,13892400,14814.282231445313,True
2023-02-14,14936.2001953125,14988.0,14879.349609375,14968.900390625,14968.900390625,13173500,14815.346733398437,True
2023-02-15,14939.0,15053.5498046875,14923.25,15039.650390625,15039.650390625,12612200,14815.975483398437,True
2023-02-16,15098.4501953125,15135.349609375,15060.0,15083.75,15083.75,12628100,14817.477485351563,True
2023-02-17,15036.25,15077.0,14966.2998046875,15003.9501953125,15003.9501953125,11788700,14818.815737304687,True
2023-02-20,15023.4501953125,15036.4501953125,14920.7001953125,14938.650390625,14938.650390625,14870400,14821.542241210938,True
2023-02-21,14982.0,14992.7001953125,14894.150390625,14913.9501953125,14913.9501953125,13621400,14824.1344921875,True
2023-02-22,14854.150390625,14861.0498046875,14674.25,14701.900390625,14701.900390625,14453300,14826.915244140626,False
2023-02-23,14715.2001953125,14740.7998046875,14599.099609375,14666.75,14666.75,17382800,14830.290244140626,False
2023-02-24,14723.400390625,14741.9501953125,14598.9501953125,14630.4501953125,14630.4501953125,14434600,14834.162744140625,False
2023-02-27,14600.900390625,14609.400390625,14465.7001953125,14548.7001953125,14548.7001953125,13597900,14838.04724609375,False
2023-02-28,14550.0,14584.4501953125,14476.0,14518.75,14518.75,20385500,14843.31474609375,False
2023-03-01,14557.0,14675.0498046875,14550.099609375,14664.849609375,14664.849609375,16097000,14849.281494140625,False
2023-03-02,14654.7998046875,14668.400390625,14575.9501953125,14587.25,14587.25,15599200,14854.361743164063,False
2023-03-03,14686.25,14813.0498046875,14676.0498046875,14774.75,14774.75,18314000,14858.605244140625,False
2023-03-06,14848.349609375,14942.0498046875,14843.7001953125,14881.0,14881.0,16186000,14863.419243164062,True
2023-03-08,14843.099609375,14932.400390625,14791.25,14921.9501953125,14921.9501953125,13836400,14870.2744921875,True
2023-03-09,14947.0498046875,14952.849609375,14788.900390625,14803.9501953125,14803.9501953125,13376000,14874.818994140625,False
2023-03-10,14695.0498046875,14699.349609375,14593.400390625,14679.849609375,14679.849609375,12540400,14879.039243164063,False
2023-03-13,14681.5498046875,14752.849609375,14420.5,14454.4501953125,14454.4501953125,18200100,14882.575244140626,False
2023-03-14,14462.0,14499.2001953125,14306.7998046875,14358.5498046875,14358.5498046875,15415200,14886.429243164062,False
2023-03-15,14458.150390625,14494.349609375,14298.150390625,14320.2998046875,14320.2998046875,13865700,14889.417993164063,False
2023-03-16,14328.5,14387.650390625,14189.0,14330.349609375,14330.349609375,21668100,14891.703989257812,False
2023-03-17,14436.25,14464.900390625,14327.75,14420.849609375,14420.849609375,23358000,14893.03423828125,False
2023-03-20,14389.849609375,14393.599609375,14196.5,14317.099609375,14317.099609375,16179700,14894.02173828125,False
2023-03-21,14379.0498046875,14428.150390625,14339.9501953125,14411.2998046875,14411.2998046875,13293900,14895.663735351562,False
2023-03-22,14470.0498046875,14497.150390625,14432.2001953125,14460.0,14460.0,0,14897.123984375,False
2023-03-23,14422.9501953125,14490.650390625,14388.2998046875,14403.599609375,14403.599609375,11622300,14898.75248046875,False
2023-03-24,14409.0,14434.099609375,14257.5,14279.0,14279.0,13960500,14899.876982421874,False
2023-03-27,14306.599609375,14348.9501953125,14238.900390625,14262.7001953125,14262.7001953125,14815600,14901.512485351563,False
2023-03-28,14289.9501953125,14300.2001953125,14177.5,14211.7998046875,14211.7998046875,14615200,14903.136982421875,False
2023-03-29,14218.599609375,14377.2998046875,14218.599609375,14345.599609375,14345.599609375,19557100,14904.979482421875,False
2023-03-31,14442.2998046875,14577.150390625,14438.7998046875,14557.849609375,14557.849609375,17405600,14908.85998046875,False
2023-04-03,14621.0498046875,14621.0498046875,14541.599609375,14601.9501953125,14601.9501953125,13824900,14914.785229492187,False
2023-04-05,14620.7001953125,14718.900390625,14611.25,14709.400390625,14709.400390625,13452400,14921.390732421874,False
2023-04-06,14701.099609375,14786.0,14673.7001953125,14759.2001953125,14759.2001953125,13016900,14928.282485351563,False
2023-04-10,14797.349609375,14833.4501953125,14767.0,14790.5498046875,14790.5498046875,12063200,14936.789233398438,False
2023-04-11,14854.650390625,14893.599609375,14814.349609375,14867.25,14867.25,12444900,14946.151733398438,False
2023-04-12,14902.2001953125,14949.900390625,14871.900390625,14941.5498046875,14941.5498046875,11965900,14956.105732421875,False
2023-04-13,14946.4501953125,14965.7001953125,14885.25,14954.25,14954.25,12962500,14964.66748046875,False
2023-04-17,14970.349609375,14970.349609375,14794.4501953125,14904.2998046875,14904.2998046875,13960200,14973.950229492188,False
2023-04-18,14949.099609375,14949.099609375,14852.650390625,14897.0,14897.0,15883500,14982.54123046875,False
2023-04-19,14901.25,14905.599609375,14832.900390625,14856.900390625,14856.900390625,14657200,14990.213232421875,False
2023-04-20,14878.5498046875,14905.7998046875,14835.900390625,14861.75,14861.75,11133000,14997.299233398437,False
2023-04-21,14879.599609375,14888.650390625,14789.9501953125,14847.099609375,14847.099609375,14464900,15004.213481445313,False
2023-04-24,14903.9501953125,14937.2001953125,14841.599609375,14930.150390625,14930.150390625,15603800,15011.774985351563,False
2023-04-25,14945.7998046875,14981.2998046875,14916.349609375,14955.7001953125,14955.7001953125,19990300,15019.615737304688,False
2023-04-26,14954.2001953125,15003.099609375,14918.5498046875,14994.400390625,14994.400390625,21127900,15027.61548828125,False
2023-04-27,14999.900390625,15085.849609375,14989.2001953125,15075.0498046875,15075.0498046875,19847000,15035.627485351562,True
2023-04-28,15111.0498046875,15235.4501953125,15077.4501953125,15219.5498046875,15219.5498046875,22144800,15044.415986328126,True
2023-05-02,15276.2001953125,15327.75,15261.150390625,15300.75,15300.75,21880900,15052.763237304687,True
2023-05-03,15277.75,15305.0498046875,15239.5,15276.400390625,15276.400390625,21733900,15060.317241210938,True
2023-05-04,15282.25,15414.7001953125,15272.7001953125,15405.5,15405.5,22255200,15068.203491210938,True
2023-05-05,15330.349609375,15394.900390625,15265.849609375,15278.599609375,15278.599609375,21111500,15075.162241210937,True
2023-05-08,15321.900390625,15440.849609375,15310.75,15427.099609375,15427.099609375,17561300,15083.402739257812,True
2023-05-09,15462.75,15502.7001953125,15393.9501953125,15420.599609375,15420.599609375,18148500,15091.870986328126,True
2023-05-10,15458.0498046875,15476.099609375,15372.4501953125,15466.0498046875,15466.0498046875,16332600,15100.687983398437,True
2023-05-11,15512.349609375,15526.75,15461.849609375,15484.0498046875,15484.0498046875,15978800,15109.157231445313,True
2023-05-12,15475.0498046875,15506.150390625,15401.650390625,15477.349609375,15477.349609375,13497800,15116.621977539062,True
2023-05-15,15495.849609375,15591.9501953125,15464.650390625,15549.7001953125,15549.7001953125,13567700,15124.1122265625,True
2023-05-16,15584.400390625,15592.25,15476.650390625,15492.400390625,15492.400390625,17817900,15130.7522265625,True
2023-05-17,15508.25,15512.849609375,15367.0,15426.349609375,15426.349609375,17073900,15136.524975585937,True
2023-05-18,15506.650390625,15514.900390625,15346.849609375,15361.599609375,15361.599609375,15928500,15141.649975585937,True
2023-05-19,15399.5,15418.7998046875,15278.7001953125,15407.5498046875,15407.5498046875,13957600,15147.290224609374,True
2023-05-22,15409.0498046875,15517.650390625,15386.900390625,15504.0,15504.0,16992200,15154.102973632813,True
2023-05-23,15551.0498046875,15595.650390625,15528.75,15544.75,15544.75,14883100,15160.513974609376,True
2023-05-24,15517.2001953125,15591.400390625,15493.2998046875,15515.9501953125,15515.9501953125,17595700,15165.748227539063,True
2023-05-25,15510.2001953125,15568.5498046875,15474.150390625,15555.25,15555.25,17916200,15170.196225585938,True
2023-05-26,15589.5,15704.0,15567.849609375,15696.75,15696.75,15551800,15174.445727539063,True
2023-05-29,15791.75,15805.75,15758.150390625,15772.349609375,15772.349609375,17560100,15178.924477539062,True
2023-05-30,15784.25,15823.900390625,15759.349609375,15799.4501953125,15799.4501953125,16359800,15183.531479492187,True
2023-05-31,15773.7998046875,15789.2001953125,15706.5,15766.400390625,15766.400390625,34527400,15187.90123046875,True
2023-06-01,15801.9501953125,15823.9501953125,15743.400390625,15760.349609375,15760.349609375,17566700,15192.2009765625,True
2023-06-02,15816.7998046875,15838.4501953125,15774.650390625,15811.2001953125,15811.2001953125,18505700,15196.290229492188,True
2023-06-05,15877.4501953125,15899.150390625,15851.75,15859.5,15859.5,17899700,15200.65873046875,True
2023-06-06,15873.75,15895.7001953125,15816.7001953125,15878.400390625,15878.400390625,17273800,15204.57498046875,True
2023-06-07,15938.2998046875,16016.0,15920.25,16006.7001953125,16006.7001953125,31132700,15208.905732421876,True
2023-06-08,16021.7001953125,16048.7998046875,15906.150390625,15921.0498046875,15921.0498046875,23687500,15212.108481445313,True
2023-06-09,15947.9501953125,15961.7001953125,15866.7998046875,15877.400390625,15877.400390625,18992700,15214.600234375,True
2023-06-12,15913.2001953125,15946.150390625,15874.400390625,15929.099609375,15929.099609375,17248900,15217.222734375,True
2023-06-13,15964.7998046875,16057.5,15964.2998046875,16048.2001953125,16048.2001953125,19119800,15221.280483398437,True
2023-06-14,16082.150390625,16094.099609375,16035.150390625,16084.0498046875,16084.0498046875,20155200,15226.691982421875,True
2023-06-15,16106.849609375,16138.7001953125,16039.0498046875,16058.25,16058.25,17043200,15231.530732421876,True
2023-06-16,16100.900390625,16211.25,16091.7998046875,16181.4501953125,16181.4501953125,20414800,15236.735981445312,True
2023-06-19,16231.0498046875,16244.9501953125,16117.849609375,16142.150390625,16142.150390625,17333000,15241.943481445312,True
2023-06-20,16147.5498046875,16215.599609375,16080.9501953125,16199.9501953125,16199.9501953125,16932200,15247.205483398437,True
2023-06-21,16244.5498046875,16277.349609375,16201.400390625,16240.9501953125,16240.9501953125,18561500,15253.546484375,True
2023-06-22,16252.75,16264.150390625,16128.7998046875,16140.7998046875,16140.7998046875,17972000,15257.625234375,True
2023-06-23,16126.7001953125,16133.9501953125,15999.400390625,16011.7998046875,16011.7998046875,15066500,15261.628232421876,True
2023-06-26,16017.5,16079.0,15995.099609375,16066.150390625,16066.150390625,13334300,15265.950986328126,True
2023-06-27,16118.650390625,16171.2001953125,16104.2001953125,16163.5,16163.5,14832100,15270.296484375,True
2023-06-28,16239.849609375,16296.0,16210.4501953125,16277.2001953125,16277.2001953125,20741900,15275.117236328126,True
2023-06-30,16354.9501953125,16437.44921875,16326.0,16430.0,16430.0,21663000,15280.670234375,True
2023-07-03,16490.94921875,16541.900390625,16485.30078125,16527.94921875,16527.94921875,22143300,15286.106479492188,True
2023-07-04,16597.5,16599.25,16499.150390625,16556.05078125,16556.05078125,28937900,15291.549731445313,True
2023-07-05,16580.19921875,16611.150390625,16540.19921875,16597.19921875,16597.19921875,23384400,15296.648725585937,True
2023-07-06,16600.75,16703.30078125,16590.69921875,16695.05078125,16695.05078125,24845700,15301.774731445312,True
2023-07-07,16653.30078125,16718.19921875,16541.599609375,16564.900390625,16564.900390625,21794000,15306.445732421875,True
2023-07-10,16620.900390625,16623.94921875,16530.75,16553.75,16553.75,17837500,15311.312734375,True
2023-07-11,16610.94921875,16698.80078125,16597.55078125,16648.0,16648.0,19751600,15318.332983398437,True
2023-07-12,16697.099609375,16703.25,16627.30078125,16641.05078125,16641.05078125,21120500,15325.07048828125,True
2023-07-13,16726.94921875,16774.5,16596.44921875,16623.900390625,16623.900390625,21563600,15330.8382421875,True
2023-07-14,16695.69921875,16786.0,16655.05078125,16765.44921875,16765.44921875,16827100,15337.85923828125,True
2023-07-17,16811.650390625,16884.94921875,16784.349609375,16872.05078125,16872.05078125,20461300,15345.542993164063,True
2023-07-18,16932.94921875,16940.150390625,16818.30078125,16872.0,16872.0,19999200,15354.614741210937,True
2023-07-19,16919.05078125,16964.25,16877.44921875,16953.5,16953.5,19868200,15365.753740234375,True
2023-07-20,16965.44921875,17051.0,16912.69921875,17042.55078125,17042.55078125,21616500,15377.329995117187,True
2023-07-21,16931.94921875,16991.400390625,16874.94921875,16904.30078125,16904.30078125,23571800,15388.748500976562,True
2023-07-24,16921.75,16948.400390625,16852.19921875,16865.150390625,16865.150390625,28840000,15400.061752929687,True
2023-07-25,16918.80078125,16918.849609375,16832.44921875,16896.900390625,16896.900390625,22880300,15410.399506835938,True
2023-07-26,16950.69921875,17011.0,16931.599609375,16975.0,16975.0,23136100,15422.082006835937,True
2023-07-27,17038.349609375,17056.19921875,16873.0,16919.19921875,16919.19921875,24802600,15431.84900390625,True
2023-07-28,16935.05078125,16960.5,16880.599609375,16948.349609375,16948.349609375,20685400,15441.325502929687,True
2023-07-31,16972.5,17072.80078125,16939.0,17059.0,17059.0,24434300,15451.437001953125,True
2023-08-01,17096.599609375,17102.099609375,17026.30078125,17051.150390625,17051.150390625,23309200,15461.934501953125,True
2023-08-02,17005.599609375,17018.849609375,16755.900390625,16858.94921875,16858.94921875,24246300,15472.61974609375,True
2023-08-03,16818.349609375,16878.75,16691.650390625,16772.30078125,16772.30078125,25498600,15482.331499023438,True
2023-08-04,16847.400390625,16914.44921875,16836.55078125,16890.599609375,16890.599609375,26290700,15493.132998046874,True
2023-08-07,16948.349609375,16970.05078125,16897.5,16956.349609375,16956.349609375,22503500,15503.839248046876,True
2023-08-08,16991.849609375,16998.150390625,16889.849609375,16949.25,16949.25,23945400,15514.05474609375,True
2023-08-09,16966.849609375,17011.94921875,16881.75,17003.849609375,17003.849609375,21148900,15523.791245117187,True
2023-08-10,16999.5,17013.44921875,16901.55078125,16939.849609375,16939.849609375,23453800,15533.147495117188,True
2023-08-11,16970.05078125,16972.05078125,16845.80078125,16860.150390625,16860.150390625,22768800,15541.887749023437,True
2023-08-14,16827.75,16854.099609375,16661.0,16825.55078125,16825.55078125,20268700,15550.610004882812,True
2023-08-16,16779.599609375,16867.80078125,16732.75,16853.05078125,16853.05078125,0,15558.881508789062,True
2023-08-17,16858.849609375,16869.400390625,16781.599609375,16802.25,16802.25,20478700,15567.102260742187,True
2023-08-18,16768.0,16803.25,16722.05078125,16757.69921875,16757.69921875,19005500,15574.669506835937,True
2023-08-21,16780.75,16872.55078125,16766.69921875,16852.05078125,16852.05078125,17652800,15582.721762695313,True
2023-08-22,16886.94921875,16925.44921875,16874.80078125,16905.25,16905.25,22516400,15590.128012695313,True
2023-08-23,16950.900390625,16981.849609375,16912.150390625,16950.25,16950.25,22837200,15597.192260742188,True
2023-08-24,17039.25,17074.25,16916.400390625,16930.150390625,16930.150390625,24143400,15604.355263671874,True
2023-08-25,16871.0,16905.69921875,16785.25,16820.849609375,16820.849609375,25050200,15611.036010742188,True
2023-08-28,16866.400390625,16918.25,16823.400390625,16875.30078125,16875.30078125,24426100,15617.758266601562,True
2023-08-29,16933.849609375,16938.80078125,16898.05078125,16927.30078125,16927.30078125,25140300,15624.319018554688,True
2023-08-30,17010.150390625,17035.599609375,16959.099609375,16968.94921875,16968.94921875,22475100,15631.327514648438,True
2023-08-31,17001.349609375,17011.80078125,16904.69921875,16924.30078125,16924.30078125,38895000,15638.749018554687,True
2023-09-01,16940.19921875,17088.099609375,16931.5,17074.55078125,17074.55078125,39465900,15645.876274414062,True
2023-09-04,17157.900390625,17191.19921875,17074.55078125,17180.94921875,17180.94921875,4456715100,15653.53001953125,True
2023-09-05,17228.19921875,17264.900390625,17180.94921875,17252.099609375,17252.099609375,37702500,15661.321015625,True
2023-09-06,17274.19921875,17298.80078125,17198.75,17284.599609375,17284.599609375,30486500,15669.427514648438,True
2023-09-07,17292.349609375,17395.0,17269.099609375,17385.5,17385.5,27654800,15678.368764648438,True
2023-09-08,17437.650390625,17519.599609375,17385.5,17487.44921875,17487.44921875,29913900,15688.051762695313,True
2023-09-11,17567.19921875,17660.80078125,17550.19921875,17653.349609375,17653.349609375,37172200,15699.04951171875,True
2023-09-12,17753.94921875,17754.05078125,17422.05078125,17460.55078125,17460.55078125,44340200,15708.806264648438,True
2023-09-13,17458.400390625,17540.849609375,17364.349609375,17526.75,17526.75,34773200,15718.749262695312,True
2023-09-14,17593.25,17648.55078125,17546.0,17603.5,17603.5,29508800,15728.362763671876,True
2023-09-15,17662.80078125,17691.849609375,17620.900390625,17665.80078125,17665.80078125,41392000,15738.055517578125,True
2023-09-18,17666.849609375,17671.599609375,17601.55078125,17613.599609375,17613.599609375,44639200,15747.201264648438,True
2023-09-20,17513.19921875,17571.150390625,17419.75,17449.349609375,17449.349609375,30967800,15755.38576171875,True
2023-09-21,17409.099609375,17422.75,17273.099609375,17303.5,17303.5,28822700,15762.172509765625,True
2023-09-22,17314.400390625,17361.80078125,17226.05078125,17260.80078125,17260.80078125,30348000,15768.456762695312,True
2023-09-25,17276.349609375,17308.19921875,17198.19921875,17272.55078125,17272.55078125,23415700,15775.002016601562,True
2023-09-26,17284.900390625,17312.349609375,17250.30078125,17276.75,17276.75,23871700,15781.549765625,True
2023-09-27,17270.400390625,17352.099609375,17217.44921875,17341.599609375,17341.599609375,24176400,15788.643515625,True
2023-09-28,17384.05078125,17389.19921875,17147.0,17170.44921875,17170.44921875,29247500,15795.18576171875,True
2023-09-29,17227.55078125,17357.150390625,17205.19921875,17292.599609375,17292.599609375,20880800,15802.09326171875,True
2023-10-03,17294.5,17295.44921875,17201.69921875,17254.400390625,17254.400390625,24738400,15809.301513671875,True
2023-10-04,17195.55078125,17200.69921875,17032.599609375,17123.099609375,17123.099609375,29957400,15815.77701171875,True
2023-10-05,17202.25,17234.0,17154.30078125,17195.80078125,17195.80078125,24783900,15822.233515625,True
2023-10-06,17263.349609375,17310.099609375,17237.099609375,17293.599609375,17293.599609375,22409800,15828.882514648438,True
2023-10-09,17170.5,17206.849609375,17096.650390625,17127.69921875,17127.69921875,23369400,15835.60201171875,True
2023-10-10,17184.55078125,17319.30078125,17184.55078125,17303.349609375,17303.349609375,20047300,15843.93701171875,True
2023-10-11,17380.650390625,17447.80078125,17375.5,17407.349609375,17407.349609375,21946300,15852.197758789063,True
2023-10-12,17438.30078125,17457.849609375,17402.44921875,17419.69921875,17419.69921875,21367300,15860.66525390625,True
2023-10-13,17323.05078125,17436.5,17306.55078125,17390.349609375,17390.349609375,22759700,15869.979252929688,True
2023-10-16,17390.349609375,17431.5,17353.150390625,17393.0,17393.0,21609200,15879.786752929687,True
2023-10-17,17490.05078125,17494.5,17437.94921875,17467.69921875,17467.69921875,21889100,15891.895249023437,True
2023-10-18,17484.349609375,17492.400390625,17332.30078125,17344.0,17344.0,23155700,15901.523500976562,True
2023-10-19,17251.19921875,17344.599609375,17202.25,17310.5,17310.5,20476800,15910.912001953126,True
2023-10-20,17258.30078125,17295.05078125,17190.599609375,17208.75,17208.75,25928300,15919.529750976562,True
2023-10-23,17204.75,17224.80078125,16859.849609375,16888.69921875,16888.69921875,25439800,15926.728999023437,True
2023-10-25,16912.400390625,16967.099609375,16677.150390625,16760.80078125,16760.80078125,24536000,15932.914750976563,True
2023-10-26,16678.69921875,16689.099609375,16466.25,16555.44921875,16555.44921875,25590800,15937.902998046875,True
2023-10-27,16636.05078125,16793.099609375,16634.599609375,16765.44921875,16765.44921875,21446600,15944.765244140624,True
2023-10-30,16784.94921875,16837.80078125,16661.94921875,16826.099609375,16826.099609375,20563300,15951.964741210937,True
2023-10-31,16909.69921875,16910.0,16785.55078125,16801.099609375,16801.099609375,18455500,15959.610239257812,True
2023-11-01,16808.5,16834.099609375,16719.099609375,16732.94921875,16732.94921875,23946000,15966.024487304687,True
2023-11-02,16849.94921875,16903.75,16823.0,16890.80078125,16890.80078125,22356100,15973.852241210938,True
2023-11-03,16990.349609375,17027.44921875,16983.05078125,17000.94921875,17000.94921875,24482900,15982.350239257812,True
2023-11-06,17105.349609375,17168.75,17080.94921875,17159.400390625,17159.400390625,18888700,15991.749243164062,True
2023-11-07,17170.349609375,17200.599609375,17120.75,17187.80078125,17187.80078125,21619300,16000.957749023437,True
2023-11-08,17242.650390625,17269.25,17215.0,17259.69921875,17259.69921875,23112000,16010.728994140625,True
2023-11-09,17284.94921875,17288.599609375,17209.55078125,17218.900390625,17218.900390625,21496900,16019.842744140626,True
2023-11-10,17189.69921875,17274.900390625,17156.849609375,17256.599609375,17256.599609375,16533000,16028.793994140626,True
2023-11-13,17335.0,17339.150390625,17278.650390625,17318.599609375,17318.599609375,22743900,16038.288491210937,True
2023-11-15,17493.30078125,17518.900390625,17448.30078125,17508.05078125,17508.05078125,27787100,16049.089243164062,True
2023-11-16,17518.099609375,17668.650390625,17486.5,17593.099609375,17593.099609375,22354800,16060.038740234375,True
2023-11-17,17537.44921875,17649.05078125,17528.849609375,17600.5,17600.5,29718400,16071.098491210938,True
2023-11-20,17618.55078125,17636.400390625,17556.099609375,17573.650390625,17573.650390625,21843200,16083.1069921875,True
2023-11-21,17644.5,17665.0,17617.19921875,17627.599609375,17627.599609375,20175000,16096.871240234375,True
2023-11-22,17637.44921875,17654.599609375,17533.75,17627.69921875,17627.69921875,18139100,16110.738735351562,True
2023-11-23,17654.150390625,17693.25,17627.349609375,17639.400390625,17639.400390625,16889200,16124.258237304688,True
2023-11-24,17661.30078125,17684.150390625,17631.75,17643.5,17643.5,18055700,16138.237485351563,True
2023-11-28,17701.05078125,17760.0,17665.650390625,17741.80078125,17741.80078125,22613200,16152.749487304687,True
2023-11-29,17831.650390625,17911.349609375,17823.44921875,17904.099609375,17904.099609375,22418200,16167.458237304687,True
2023-11-30,17926.900390625,18007.099609375,17845.900390625,17987.94921875,17987.94921875,46145900,16182.727231445313,True
2023-12-01,18061.80078125,18141.650390625,18053.150390625,18115.349609375,18115.349609375,24790000,16198.792978515625,True
2023-12-04,18422.349609375,18460.0,18315.44921875,18448.5,18448.5,29478500,16215.893979492188,True
2023-12-05,18541.30078125,18594.900390625,18453.650390625,18588.55078125,18588.55078125,28525000,16233.686235351563,True
2023-12-06,18677.25,18698.80078125,18594.400390625,18680.0,18680.0,27288500,16252.006987304687,True
2023-12-07,18696.75,18721.80078125,18619.75,18703.849609375,18703.849609375,32793000,16271.023735351562,True
2023-12-08,18752.25,18785.69921875,18588.150390625,18703.5,18703.5,35541800,16289.696733398438,True
2023-12-11,18726.349609375,18780.44921875,18710.150390625,18770.19921875,18770.19921875,29109900,16308.349477539063,True
2023-12-12,18809.900390625,18819.69921875,18635.349609375,18686.80078125,18686.80078125,33150900,16326.364731445312,True
2023-12-13,18723.69921875,18770.44921875,18601.5,18751.44921875,18751.44921875,29800900,16345.1022265625,True
2023-12-14,18906.400390625,18996.25,18893.75,18973.849609375,18973.849609375,39641300,16365.27822265625,True
2023-12-15,19071.94921875,19165.099609375,19020.55078125,19145.05078125,19145.05078125,40267000,16386.43372558594,True
2023-12-18,19149.150390625,19201.55078125,19073.099609375,19155.55078125,19155.55078125,34119200,16408.70197753906,True
2023-12-19,19212.55078125,19213.55078125,19067.19921875,19169.25,19169.25,29523800,16431.214477539062,True
2023-12-20,19264.400390625,19303.599609375,18727.099609375,18779.44921875,18779.44921875,38696000,16451.95947265625,True
2023-12-21,18647.849609375,18965.80078125,18582.94921875,18941.80078125,18941.80078125,30612700,16473.92497558594,True
2023-12-22,19011.25,19089.94921875,18934.75,19054.69921875,19054.69921875,26069600,16496.604721679687,True
2023-12-26,19095.0,19173.80078125,19059.400390625,19148.849609375,19148.849609375,22132200,16519.02472167969,True
2023-12-27,19219.400390625,19312.30078125,19189.80078125,19296.94921875,19296.94921875,20854200,16542.57321777344,True
2023-12-28,19358.349609375,19414.55078125,19313.099609375,19399.25,19399.25,32391400,16565.695717773437,True
2023-12-29,19394.5,19450.099609375,19338.349609375,19429.150390625,19429.150390625,42430900,16588.436469726563,True
2024-01-02,19496.80078125,19499.80078125,19271.650390625,19418.400390625,19418.400390625,40598500,16610.918720703125,True
2024-01-03,19434.30078125,19442.19921875,19343.150390625,19367.150390625,19367.150390625,36356200,16633.734721679688,True
2024-01-04,19451.80078125,19560.400390625,19433.5,19541.25,19541.25,32459600,16658.041723632814,True
2024-01-05,19602.099609375,19637.099609375,19490.94921875,19590.599609375,19590.599609375,40342900,16683.722470703124,True
2024-01-08,19636.0,19641.849609375,19400.599609375,19417.69921875,19417.69921875,35203500,16709.01821777344,True
2024-01-09,19549.5,19596.05078125,19439.099609375,19459.55078125,19459.55078125,37052500,16734.71447265625,True
2024-01-10,19463.55078125,19532.30078125,19354.099609375,19517.849609375,19517.849609375,36103400,16760.65197265625,True
2024-01-11,19589.75,19626.5,19532.30078125,19584.349609375,19584.349609375,33718400,16786.46947265625,True
2024-01-12,19691.25,19775.900390625,19635.75,19745.599609375,19745.599609375,31008900,16813.61197265625,True
2024-01-15,19876.5,19896.900390625,19763.80078125,19885.55078125,19885.55078125,35121900,16840.98322753906,True
2024-01-16,19894.30078125,19923.30078125,19736.19921875,19827.55078125,19827.55078125,41454800,16867.82098144531,True
2024-01-17,19556.400390625,19707.69921875,19470.05078125,19487.599609375,19487.599609375,41490700,16893.240981445313,True
2024-01-18,19388.400390625,19468.650390625,19143.5,19414.80078125,19414.80078125,37178000,16918.919985351564,True
2024-01-19,19555.94921875,19618.94921875,19537.150390625,19606.400390625,19606.400390625,37538800,16945.638486328124,True
2024-01-23,19743.5,19752.349609375,19158.75,19206.44921875,19206.44921875,44759000,16970.611733398437,True
2024-01-24,19193.150390625,19470.650390625,19080.5,19451.0,19451.0,41769400,16996.138735351564,True
2024-01-25,19479.650390625,19480.05078125,19289.80078125,19393.0,19393.0,38563500,17020.314487304688,True
2024-01-29,19475.400390625,19728.900390625,19470.05078125,19711.650390625,19711.650390625,41540400,17045.86298828125,True
2024-01-30,19770.25,19799.25,19558.80078125,19574.19921875,19574.19921875,39664800,17070.186982421874,True
2024-01-31,19574.150390625,19813.30078125,19546.400390625,19802.099609375,19802.099609375,35992100,17095.401479492186,True
2024-02-01,19869.94921875,19871.25,19703.75,19777.349609375,19777.349609375,42128500,17120.335478515626,True
2024-02-02,19884.650390625,20101.150390625,19874.80078125,19910.80078125,19910.80078125,49946000,17145.553232421877,True
2024-02-05,19989.650390625,20044.0,19805.75,19853.5,19853.5,51778800,17170.112983398438,True
2024-02-06,19923.19921875,20044.44921875,19824.849609375,20033.75,20033.75,45963000,17195.510483398437,True
2024-02-07,20157.19921875,20169.900390625,20011.44921875,20109.55078125,20109.55078125,58018300,17221.53673828125,True
2024-02-08,20207.55078125,20209.05078125,19949.349609375,19987.55078125,19987.55078125,55978000,17246.9894921875,True
2024-02-09,20015.0,20040.650390625,19745.44921875,19961.5,19961.5,54127000,17272.512490234374,True
2024-02-12,19999.94921875,20015.0,19634.599609375,19675.19921875,19675.19921875,40401200,17296.579736328124,True
2024-02-13,19709.80078125,19796.05078125,19508.75,19782.900390625,19782.900390625,39268800,17321.258740234374,True
2024-02-14,19618.099609375,19943.75,19579.19921875,19922.30078125,19922.30078125,34524400,17346.2194921875,True
2024-02-15,20011.69921875,20065.75,19952.0,20037.0,20037.0,35406900,17371.625991210938,True
2024-02-16,20136.849609375,20191.44921875,20098.099609375,20164.900390625,20164.900390625,31059200,17397.47849121094,True
2024-02-20,20242.650390625,20285.80078125,20190.69921875,20271.900390625,20271.900390625,26832800,17423.462744140626,True
2024-02-21,20329.099609375,20342.30078125,20077.80078125,20128.30078125,20128.30078125,31364400,17448.00649902344,True
