Date,open,high,low,close,volume,circuit_hit_90d,circuit_freq_90d,sma_100,sma_100_above
2008-03-31 00:00:00+05:30,27.2,27.2,26.02,26.22,233204,False,0,,False
2008-04-01 00:00:00+05:30,25.82,27.0,25.82,26.59,570864,False,0,,False
2008-04-02 00:00:00+05:30,27.11,27.6,25.7,25.96,174199,False,0,,False
2008-04-03 00:00:00+05:30,25.2,25.2,24.07,24.37,2850949,False,0,,False
2008-04-04 00:00:00+05:30,24.22,24.98,23.67,23.78,660794,False,0,,False
2008-04-07 00:00:00+05:30,24.18,24.3,23.8,23.92,520069,False,0,,False
2008-04-08 00:00:00+05:30,24.19,24.96,23.93,24.34,630679,False,0,,False
2008-04-09 00:00:00+05:30,24.2,25.3,24.2,25.01,2515879,False,0,,False
2008-04-10 00:00:00+05:30,25.0,25.8,24.8,24.83,697429,False,0,,False
2008-04-11 00:00:00+05:30,24.4,25.12,24.38,24.55,267704,False,0,,False
2008-04-15 00:00:00+05:30,24.42,25.16,24.42,24.92,308554,False,0,,False
2008-04-16 00:00:00+05:30,25.3,25.48,24.94,25.01,229729,False,0,,False
2008-04-17 00:00:00+05:30,25.56,25.94,24.0,24.14,1585014,False,0,,False
2008-04-21 00:00:00+05:30,24.99,24.99,24.42,24.48,791564,False,0,,False
2008-04-22 00:00:00+05:30,24.69,25.1,24.5,24.87,971844,False,0,,False
2008-04-23 00:00:00+05:30,25.0,25.28,24.56,24.66,504264,False,0,,False
2008-04-24 00:00:00+05:30,24.95,25.0,24.14,24.2,469474,False,0,,False
2008-04-25 00:00:00+05:30,24.9,24.9,23.75,23.83,857609,False,0,,False
2008-04-28 00:00:00+05:30,24.18,24.7,24.04,24.53,529474,False,0,,False
2008-04-29 00:00:00+05:30,24.66,24.8,24.11,24.23,436819,False,0,,False
2008-04-30 00:00:00+05:30,23.8,24.74,21.3,24.61,1099544,False,0,,False
2008-05-02 00:00:00+05:30,24.92,25.0,24.31,24.88,2925919,False,0,,False
2008-05-05 00:00:00+05:30,25.19,25.75,24.75,25.37,1020064,False,0,,False
2008-05-06 00:00:00+05:30,25.2,25.96,24.82,25.02,657864,False,0,,False
2008-05-07 00:00:00+05:30,24.91,25.1,24.42,24.81,293319,False,0,,False
2008-05-08 00:00:00+05:30,24.6,25.38,24.42,25.14,341664,False,0,,False
2008-05-09 00:00:00+05:30,24.8,25.15,24.32,24.42,266229,False,0,,False
2008-05-12 00:00:00+05:30,24.0,24.72,23.87,24.61,590229,False,0,,False
2008-05-13 00:00:00+05:30,25.2,25.36,24.42,24.6,3460249,False,0,,False
2008-05-14 00:00:00+05:30,24.22,24.93,24.22,24.82,1439059,False,0,,False
2008-05-15 00:00:00+05:30,24.82,25.1,24.61,24.74,119514,False,0,,False
2008-05-16 00:00:00+05:30,24.7,25.15,24.45,24.57,377559,False,0,,False
2008-05-20 00:00:00+05:30,24.8,25.6,24.8,25.22,1251244,False,0,,False
2008-05-21 00:00:00+05:30,25.1,25.46,25.0,25.41,528554,False,0,,False
2008-05-22 00:00:00+05:30,25.4,26.48,25.12,25.56,973954,False,0,,False
2008-05-23 00:00:00+05:30,25.68,26.32,25.04,25.19,737754,False,0,,False
2008-05-26 00:00:00+05:30,25.0,25.5,24.44,25.04,338089,False,0,,False
2008-05-27 00:00:00+05:30,24.99,25.48,24.22,24.52,406089,False,0,,False
2008-05-28 00:00:00+05:30,25.17,25.17,24.54,25.01,164059,False,0,,False
2008-05-29 00:00:00+05:30,24.8,25.46,24.24,24.61,224829,False,0,,False
2008-05-30 00:00:00+05:30,24.8,25.1,24.52,24.83,218119,False,0,,False
2008-06-02 00:00:00+05:30,25.14,25.78,24.11,24.33,745429,False,0,,False
2008-06-03 00:00:00+05:30,24.5,24.5,23.84,23.98,362434,False,0,,False
2008-06-04 00:00:00+05:30,24.01,24.36,22.8,23.15,764454,False,0,,False
2008-06-05 00:00:00+05:30,23.21,23.5,22.42,23.09,681979,False,0,,False
2008-06-06 00:00:00+05:30,23.98,23.98,22.95,23.0,981079,False,0,,False
2008-06-09 00:00:00+05:30,21.82,23.15,21.8,22.61,301029,False,0,,False
2008-06-10 00:00:00+05:30,22.42,22.9,22.04,22.23,236009,False,0,,False
2008-06-11 00:00:00+05:30,22.4,22.9,22.3,22.42,256009,False,0,,False
2008-06-12 00:00:00+05:30,22.0,23.68,22.0,23.46,181714,False,0,,False
2008-06-13 00:00:00+05:30,23.44,23.52,22.86,23.36,121289,False,0,,False
2008-06-16 00:00:00+05:30,23.5,23.86,23.2,23.4,208969,False,0,,False
2008-06-17 00:00:00+05:30,23.76,24.2,23.28,23.44,488454,False,0,,False
2008-06-18 00:00:00+05:30,23.69,24.4,23.5,23.76,749509,False,0,,False
2008-06-19 00:00:00+05:30,23.85,25.08,23.61,24.73,1784369,False,0,,False
2008-06-20 00:00:00+05:30,24.82,25.58,23.62,23.87,1086799,False,0,,False
2008-06-23 00:00:00+05:30,23.63,24.6,23.1,23.3,567389,False,0,,False
2008-06-24 00:00:00+05:30,23.21,23.94,23.21,23.65,519089,False,0,,False
2008-06-25 00:00:00+05:30,23.0,23.6,22.8,23.48,227419,False,0,,False
