Date,open,high,low,close,volume,circuit_hit_90d,circuit_freq_90d,sma_100,sma_100_above
2024-03-05 00:00:00+05:30,256.0,289.25,256.0,289.25,2707312,False,0,,False
2024-03-06 00:00:00+05:30,280.0,282.7,245.0,248.4,3797289,False,0,,False
2024-03-07 00:00:00+05:30,248.1,256.4,237.4,247.55,1797056,False,0,,False
2024-03-11 00:00:00+05:30,248.1,250.8,228.35,229.3,572747,False,0,,False
2024-03-12 00:00:00+05:30,230.15,230.2,219.8,221.3,551020,False,0,,False
2024-03-13 00:00:00+05:30,221.0,226.0,201.8,204.95,318755,False,0,,False
2024-03-14 00:00:00+05:30,204.25,214.65,195.55,211.5,411369,False,0,,False
2024-03-15 00:00:00+05:30,211.55,213.05,202.95,208.5,115936,False,0,,False
2024-03-18 00:00:00+05:30,208.45,219.0,202.4,214.7,194687,False,0,,False
2024-03-19 00:00:00+05:30,206.0,214.0,202.5,205.9,411514,False,0,,False
2024-03-20 00:00:00+05:30,207.0,211.95,196.0,208.3,430566,False,0,,False
2024-03-21 00:00:00+05:30,207.15,209.75,197.65,205.2,625267,False,0,,False
2024-03-22 00:00:00+05:30,205.9,208.85,201.2,202.2,143928,False,0,,False
2024-03-26 00:00:00+05:30,203.65,204.8,198.9,202.75,311295,False,0,,False
2024-03-27 00:00:00+05:30,202.75,208.0,200.0,204.65,1061285,False,0,,False
2024-04-01 00:00:00+05:30,204.1,204.5,200.0,201.9,317593,False,0,,False
2024-04-02 00:00:00+05:30,202.0,207.45,201.55,204.4,277368,False,0,,False
2024-04-03 00:00:00+05:30,204.4,243.0,204.35,238.35,11210585,False,0,,False
2024-04-04 00:00:00+05:30,236.9,236.9,219.35,221.3,3704352,False,0,,False
2024-04-05 00:00:00+05:30,224.0,226.25,220.75,221.9,661128,False,0,,False
2024-04-08 00:00:00+05:30,223.15,227.0,220.05,224.3,551806,False,0,,False
2024-04-09 00:00:00+05:30,224.3,226.0,216.6,218.4,281158,False,0,,False
2024-04-10 00:00:00+05:30,218.6,221.35,216.05,218.0,211833,False,0,,False
2024-04-12 00:00:00+05:30,223.45,225.9,216.5,218.9,311036,False,0,,False
2024-04-15 00:00:00+05:30,210.35,251.75,210.0,245.05,11416369,False,0,,False
2024-04-16 00:00:00+05:30,240.0,244.75,225.0,239.25,2365533,False,0,,False
2024-04-18 00:00:00+05:30,241.0,241.2,228.1,230.45,385638,False,0,,False
2024-04-19 00:00:00+05:30,230.3,234.1,225.15,226.55,398342,False,0,,False
2024-04-22 00:00:00+05:30,226.5,231.8,226.15,228.6,290751,False,0,,False
2024-04-23 00:00:00+05:30,229.25,230.7,225.0,227.4,170806,False,0,,False
2024-04-24 00:00:00+05:30,228.85,229.95,223.0,225.55,234103,False,0,,False
2024-04-25 00:00:00+05:30,226.1,230.5,225.4,226.85,192193,False,0,,False
2024-04-26 00:00:00+05:30,228.7,230.7,223.05,225.05,454833,False,0,,False
2024-04-29 00:00:00+05:30,226.0,229.9,221.15,223.8,480712,False,0,,False
2024-04-30 00:00:00+05:30,224.6,226.8,216.1,221.0,198771,False,0,,False
2024-05-02 00:00:00+05:30,221.45,225.5,221.0,222.65,124038,False,0,,False
2024-05-03 00:00:00+05:30,224.45,224.45,220.7,222.2,86675,False,0,,False
2024-05-06 00:00:00+05:30,221.1,224.0,217.8,219.4,114671,False,0,,False
2024-05-07 00:00:00+05:30,219.4,220.6,210.2,213.05,169809,False,0,,False
2024-05-08 00:00:00+05:30,214.6,237.4,212.25,233.25,4938419,False,0,,False
2024-05-09 00:00:00+05:30,232.0,232.0,218.85,221.5,764375,False,0,,False
2024-05-10 00:00:00+05:30,224.15,240.9,220.8,234.7,3552009,False,0,,False
2024-05-13 00:00:00+05:30,230.7,234.0,227.55,230.4,312953,False,0,,False
2024-05-14 00:00:00+05:30,229.0,232.8,224.0,225.5,490133,False,0,,False
2024-05-15 00:00:00+05:30,227.35,228.75,217.25,223.35,218928,False,0,,False
2024-05-16 00:00:00+05:30,224.85,227.75,223.05,225.75,121652,False,0,,False
2024-05-17 00:00:00+05:30,225.75,227.85,222.3,223.0,119825,False,0,,False
2024-05-18 00:00:00+05:30,223.05,231.05,223.05,226.5,73065,False,0,,False
2024-05-21 00:00:00+05:30,226.5,226.5,220.9,222.55,208036,False,0,,False
2024-05-22 00:00:00+05:30,223.25,226.35,220.85,222.65,155079,False,0,,False
2024-05-23 00:00:00+05:30,223.9,224.65,221.0,222.55,89834,False,0,,False
2024-05-24 00:00:00+05:30,224.0,224.0,220.6,221.95,95868,False,0,,False
2024-05-27 00:00:00+05:30,221.95,224.9,218.9,221.75,138123,False,0,,False
2024-05-28 00:00:00+05:30,220.85,222.45,208.7,210.95,1215167,False,0,,False
2024-05-29 00:00:00+05:30,213.0,215.45,210.15,212.15,142578,False,0,,False
2024-05-30 00:00:00+05:30,212.85,212.85,208.65,211.0,468950,False,0,,False
2024-05-31 00:00:00+05:30,211.0,212.9,209.65,211.65,105938,False,0,,False
2024-06-03 00:00:00+05:30,217.0,229.8,211.55,223.55,1561233,False,0,,False
2024-06-04 00:00:00+05:30,220.0,223.1,197.7,209.65,237673,False,0,,False
2024-06-05 00:00:00+05:30,210.8,218.5,201.95,214.55,205501,False,0,,False
2024-06-06 00:00:00+05:30,213.0,218.85,213.0,214.55,103496,False,0,,False
2024-06-07 00:00:00+05:30,213.95,218.05,212.0,215.15,138935,False,0,,False
2024-06-10 00:00:00+05:30,218.0,218.05,213.8,214.56,108499,False,0,,False
2024-06-11 00:00:00+05:30,214.56,216.81,212.86,213.84,127552,False,0,,False
2024-06-12 00:00:00+05:30,213.0,217.55,212.81,213.44,136342,False,0,,False
2024-06-13 00:00:00+05:30,215.69,216.21,212.51,214.04,108891,False,0,,False
2024-06-14 00:00:00+05:30,214.55,226.9,213.01,224.2,679031,False,0,,False
2024-06-18 00:00:00+05:30,229.0,234.0,220.35,222.58,764646,False,0,,False
2024-06-19 00:00:00+05:30,223.94,226.61,218.14,219.24,205865,False,0,,False
2024-06-20 00:00:00+05:30,219.24,226.45,219.15,222.76,228510,False,0,,False
2024-06-21 00:00:00+05:30,222.7,225.56,218.42,220.25,417571,False,0,,False
2024-06-24 00:00:00+05:30,220.01,221.93,214.84,216.56,199681,False,0,,False
2024-06-25 00:00:00+05:30,224.95,236.25,213.05,214.5,3844238,False,0,,False
2024-06-26 00:00:00+05:30,215.9,217.85,212.5,212.92,356456,False,0,,False
2024-06-27 00:00:00+05:30,220.0,223.49,212.1,214.21,624161,False,0,,False
2024-06-28 00:00:00+05:30,217.5,218.93,212.12,215.21,402463,False,0,,False
